id,year,title,Runtime,Rating,Directors,Writers,Production companies,Genres,Plot
17688,1996.0,Hetty Wainthropp Investigates: Series 2,75,7.7,,John Bowen-David Cook-Philip Martin,,Comedy-Crime-Drama-Mystery-Romance,"In order to make ends meet, and to stop a local teenage runaway from becoming a juvenile delinquent, Hetty Wainthropp, a sprightly and intelligent 60-year-old pensioner looking for a new challenge, decides to become a private investigator much to the chagrin of her unemployed husband. Once she makes up her mind, she becomes an unstoppable force, and, led by Hetty, the three set forth to investigate crimes of less interest to the local police force in and around their little village in the beautiful Lancashire countryside."
17689,2000.0,Kiss: Unauthorized Kiss,,,,,,,
17690,2003.0,Nemesis Game,92,5.6,Jesse Warn,Jesse Warn,Lions Gate Films-Emily Gray Productions Ltd.-Paper Pictures Inc.-Scissors Stone Productions Ltd.-Studio Eight Productions,Mystery-Thriller,"Sara Novak is an introverted college student with a few skeletons in her closet. Shying away from classmates, she prefers to spend time with Vern, an older comic store owner who shares her passion for mind games and riddles. But when the riddles she solves lead to the deaths of those around her, she realizes the riddles are more than a simple game....."
17691,1988.0,Red Dwarf: Series 3: Bonus Material,,,,,,,
17692,2002.0,Scooby-Doo,86,5.0,Raja Gosnell,James Gunn-Craig Titley-James Gunn,Warner Bros.-Mosaic Media Group-Atlas Entertainment,Adventure-Comedy-Family-Fantasy-Mystery,"The Mystery Inc. gang have gone their separate ways and have been apart for two years, until they each receive an invitation to Spooky Island. Not knowing that the others have also been invited, they show up and discover an amusement park that affects young visitors in very strange ways. Fred, Daphne, Velma, Shaggy and Scooby soon realize that they cannot solve this mystery without help from each other."
17693,1995.0,Operation Dumbo Drop,107,5.0,Simon Wincer,James Morris-Gene Quintano-Jim Kouf,Walt Disney Pictures-Polygram Filmed Entertainment-Interscope Communications,Action-Adventure-Comedy-Drama-Family-War,"During the Vietnam War, a village that American forces are using to spy on the Ho Chi Minh Trail has its sacred elephant killed by the North Vietnamese Army because they were cooperating with the Americans. The villagers need an elephant for a ceremony that will occur within the week. Captain Sam Cahill, an easygoing man who is heading home, and his hotheaded replacement Captain TC Doyle scrounge up another elephant with the help of sneaky supply chief warrant officer David Poole, luckless farmboy Lawrence Farley, and short-timer Harvey Ashford, and transport it across South Vietnam to get it to the village on time, running into all sorts of transport problems, personality conflicts, and an NVA squad that wants the Americans out of the village."
17694,1992.0,Leolo,107,7.5,Jean-Claude Lauzon,Jean-Claude Lauzon,Alliance Films Corporation-Canal+-Centre National de la Cinématographie-Flach Film-La Ministre de la Culture et de la Communication-La Societe de Radio-Television Quebec-Les Productions du Verseau-National Film Board of Canada-Procirep-Super Écran-Téléfilm Canada,Comedy-Drama,"Young Leo Lauzon is torn between two worlds - the squalid Montreal tenement that he inhabits with his severely dysfunctional (and largely insane) family, and the imaginative world that he constructs for himself through his writings, where he's Leolo Lozone, son of a Sicilian peasant (conceived in a bizarre act involving a tomato). And his experiences of growing up (especially his sexual development) affect his response to both these worlds..."
17695,1979.0,Going in Style,97,7.2,Martin Brest,Martin Brest-Edward Cannon,Warner Bros.,Comedy-Crime-Drama,"Joe, Al, and Willie are three old men who have resigned themselves to dying. One night, Joe hatches a scheme to put a bit of excitement back into their lives: robbing a bank."
17696,1985.0,Ghoulies / Ghoulies II: Double Feature,,,,,,,
17697,2004.0,New York Minute,91,4.9,Dennie Gordon,Emily Fox-Emily Fox-Adam Cooper,Warner Bros.-Dualstar Productions-DiNovi Pictures,Comedy-Crime-Family-Romance,"One day in New York City, as Jane Ryan tries out for an overseas college program and her sister Roxy schemes to meet her favorite punk rockers, a series of mishaps throws their day into chaos. In order for them both to accomplish their goals, the normally adversarial sisters decide to unite against the forces around them."
17698,2004.0,Popeye's Voyage: Quest for Pappy,44,6.0,Ezekiel Norton,Paul Reiser-Jim Hardison,Lions Gate Family Entertainment-King Features Syndicate-Mainframe Entertainment-Nuance Productions,Animation-Short-Comedy-Family-Musical-Romance,
17699,1996.0,3rd Rock from the Sun: Season 1,,,,,,,
17700,1986.0,Mysteries of the Deep: Legendary Shipwrecks: Secrets of the Titanic,,,,,,,
17701,1969.0,Fellini Satyricon,129,7.0,Federico Fellini,Petronius-Federico Fellini-Bernardino Zapponi,Produzioni Europee Associate,Drama-Fantasy-History,"In first century Rome, two student friends, Encolpio and Ascilto, argue about ownership of the boy Gitone, divide their belongings and split up. The boy, allowed to choose who he goes with, chooses Ascilto. Only a sudden earthquake saves Encolpio from suicide. We follow Encolpio through a series of adventures, where he is eventually reunited with Ascilto, and which culminates in them helping a man kidnap a hermaphrodite demi-god from a temple. The god dies, and as punishment Encolpio becomes impotent. We then follow them in search of a cure. The film is loosely based on the book Satyricon by Gaius Petronius Arbiter, the ""Arbiter of Elegance"" in the court of Nero. The book has only survived in fragments, and the film reflects this by being very fragmentary itself, even stopping in mid-sentence."
17702,2004.0,Comic Book: The Movie,106,6.0,Mark Hamill,,Creative Light Entertainment-Timely Studios,Comedy,"A host of real-life celebrities - including Hugh Hefner, Stan Lee, and Kevin Smith - journey into the world of comic book fandom! Documentary filmmaker Donald Swan heads to the world's largest comic book convention where he encounters a culture of craziness that he's totally unprepared for!"
17703,2003.0,Hulk,138,5.6,Ang Lee,Stan Lee-Jack Kirby-James Schamus,Universal Pictures-Marvel Enterprises-Valhalla Motion Pictures-Good Machine,Action-Sci-Fi,"Bruce Banner, a brilliant scientist with a cloudy past about his family, is involved in an accident in his laboratory causing him to become exposed to gamma radiation and Nanomeds (a tiny life form that is supposed to heal wounds, but has killed everything with which they have made contact). Confused and curious about his survival, Banner discovers that since the accident, whenever he becomes angry, he transforms into a giant green monster destroying everything in sight in an act of rage. Bruce's mysterious past and the answer to why the radiation had this effect becomes revealed to him as his birth father David Banner intervenes with hopes to continue experimenting on him."
17704,1999.0,Taboo,100,6.9,Nagisa Ôshima,Ryôtarô Shiba-Nagisa Ôshima,Oshima Productions-Shochiku-Kadokawa Shoten Publishing Co.-Imagica Corp.-BS Asahi-Eisei Gekijo-Bac Films-Canal+-Recorded Picture Company (RPC),Drama-History-Thriller,"Set during Japan's Shogun era, this film looks at life in a samurai compound where young warriors are trained in swordfighting. A number of interpersonal conflicts are brewing in the training room, all centering around a handsome young samurai named Sozaburo Kano. The school's stern master can choose to intervene, or to let Kano decide his own path."
17705,2002.0,Evil Alien Conquerors,,,,,,,
17706,2001.0,Najica Blitz Tactics,25,6.1,,Takeshi Mori-Ken'ichi Kanemaki-Mayori Sekijima,,Animation-Comedy-Crime-Sci-Fi-Thriller,
17707,2004.0,Latter Days,,,,,,,
17708,2001.0,Trembling Before G-d,94,7.1,Sandi Simcha Dubowski,,Cinephil-Keshet Broadcasting-Pretty Pictures-Simcha Leib Productions-Turbulent Arts,Documentary,"Built around intimately-told personal stories of Hasidic and Orthodox Jews who are gay or lesbian, the film portrays a group of people who face a profound dilemma - how to reconcile their passionate love of Judaism and the Divine with the drastic Biblical prohibitions that forbids homosexuality."
17709,1992.0,A River Runs Through It,123,7.3,Robert Redford,Norman Maclean-Richard Friedenberg,Allied Filmmakers-Wildwood Enterprises,Drama,"The Maclean brothers, Paul and Norman, live a relatively idyllic life in rural Montana, spending much of their time fly fishing. The sons of a minister, the boys eventually part company when Norman moves east to attend college, leaving his rebellious brother to find trouble back home. When Norman finally returns, the siblings resume their fishing outings, and assess both where they've been and where they're going."
17710,2003.0,Going Down,84,3.9,Alfonso Pineda Ulloa,Joey Velazquez-Wade Warren,PAIA Pictures-Wasatch Screen Partners,Comedy,"The party never ends in this college comedy of errors! It's the day after a big blow out college party Jack Earnest and his buddy Travis wake to a trashed house, and the discovery that two of their friends are dead. To make matters worse, Jacks parents have just called and announced that they are coming home early from their vacation and need to be picked up from the airport in 3 hours. Jack and Travis need to get rid of the dead bodies and clean up the house before Jacks parents get home. Their plans are foiled when two girls they both like, Laurie and Jamie, arrive unannounced and ready to party. To make matters worse, instead of getting the girls and the bodies out of the house, more and more people keep showing up. No matter what Jack does, the party just doesn't stop."
17711,2003.0,The Diary of Ellen Rimbauer,88,5.6,Craig R. Baxley,Stephen King-Ridley Pearson-Ridley Pearson,Greengrass Productions-Mark Carliner Productions-Victor Television Productions Inc.,Drama-Horror-Mystery-Thriller,"Set at the turn of the century, this is the tale of Ellen Rimbauer who just received this mysterious mansion as a wedding gift from her new husband. Her husband is a Seattle oil tycoon who has a dark past which Ellen eventually finds out about. She becomes fearful of her husband when she learns of some disappearances of people that were close to him. Also there are some unexplained happenings at the Rose Red Mansion that might have a connection to these people who have disappeared. Now Ellen is worried she might be next."
17712,2004.0,The Doobie Brothers: Live at Wolf Trap,122,8.7,,,,Music,"Filmed in high definition on 25 July 2004 at Wolf Trap National Park for the Performing Arts in Virginia, ""Live At Wolf Trap"" captures The Doobie Brothers in fine form on a set that mixes classic hits with some rarely performed tracks from across their extensive catalogue. This would prove to be the last recorded footage of long time drummer Keith Knudsen performing with the Doobie Brothers prior to his sad death from cancer in February 2005."
