id,year,title,Runtime,Rating,Directors,Writers,Production companies,Genres,Plot
3742,1946,Notorious,102,8.0,Alfred Hitchcock,Ben Hecht-Alfred Hitchcock-John Taintor Foote,RKO Radio Pictures-Vanguard Films,Drama-Film-Noir-Romance-Thriller,"Following the conviction of her German father for treason against the U.S., Alicia Huberman takes to drink and men. She is approached by a government agent (T.R. Devlin) who asks her to spy on a group of her father's Nazi friends operating out of Rio de Janeiro. A romance develops between Alicia and Devlin, but she starts to get too involved in her work."
3743,2000,Boys and Girls,94,5.4,Robert Iscove,Andrew Lowery-Andrew Miller,Punch 21 Productions,Comedy-Drama-Romance,"Jennifer and Ryan are students at UC Berkeley, acquaintances off and on since early adolescence. She's quick, witty, ironic, literary, and independent; he's deliberate, literal, serious, studying structural engineering, always working on a plan. They take walks, they console each other over break-ups, he shares his plans. She's headed for Italy after graduation. Then, to their equal surprise, they spend a night together. Her response is to skitter away from continued intimacy and want to stay friends; he's hurt by her response, so he withdraws. Can it all get sorted out before she leaves town?"
3744,2000,Organizing from the Inside Out with Julie Morgenstern,,,,,,,
3745,2001,The First Annual PlanetOut.com Short Movie Awards Highlights,,,,,,,
3746,2003,The Lion in Winter,167,7.2,Andrey Konchalovskiy,James Goldman-James Goldman,Flying Freehold Productions-HCC Happy Crew Company-Hallmark Entertainment-Matt IV-Showtime Networks,Drama-History-Romance-War,"King Henry II (Sir Patrick Stewart) keeps his wife, Eleanor (Glenn Close) locked away in the towers because of her frequent attempts to overthrow him. With Eleanor out of the way, he can have his dalliances with his young mistress (Yuliya Vysotskaya). Needless to say, the Queen is not pleased, although she still has affection for the King. Working through her sons, she plots the King's demise and the rise of her second and preferred son, Richard (Andrew Howard), to the throne. The youngest son, John (Rafe Spall), an overweight buffoon, and the only son holding his father's affection, is the King's choice after the death of his first son, young Henry. But John is also overly eager for power, and is willing to plot his father's demise with middle brother, Geoffrey (John Light) and the young King of France, Phillip (Jonathan Rhys Meyers). Geoffrey, of course sees his younger brother's weakness and sees that route as his path to power."
3747,1995,Hercules: The Legendary Journeys: Season 2,44,6.5,,Christian Williams-Robert Bielak-Alex Kurtzman,MCA Television-Pacific Renaissance Pictures Ltd.-Renaissance Pictures-Studios USA Television-Universal Television,Action-Adventure-Drama-Fantasy-Romance,"In this quasi-mythological costume series, Hercules (in Greek Herakles), the noble bastard son of Zeus, hence hated to death by his step-mother Hera, doesn't live as an Olympian after accomplishing his Works and the Argonauts' journey, as classical myth has it, but relinquishes immortality and continues to fight both human and supernatural evil on earth, as a wanderer in and beyond Greece, usually accompanied by his human side-kick Iolaus and sometimes by dodgy Salmoneus. Countless are the challenges, either especially set up by Hera or just on his way, but he always triumphs against all odds, delivers otherwise often hopeless mortals and moves on to new adventures."
3748,2004,Every Mother's Son: POV,53,6.8,Kelly Anderson-Tami Gold,,,,
3749,2002,The Slaughter Rule,112,6.0,Alex Smith-Andrew J. Smith,Alex Smith-Andrew J. Smith,Solaris,Drama-Sport,"In Blue Springs, Montana, high school student Roy Chutney is beginning to lose his way in life largely the result of two simultaneous events. The first is that his father, Nelson Chutney, dies. Roy hadn't seen his father much since his parents divorced and his father remarried. Nelson was run over by a train, but Roy's mother, Evangeline Chutney, with who Roy has a somewhat emotionally distant relationship, believes he committed suicide. The second is that because funding to the school has reduced the football program to just a varsity team with no junior varsity, Roy, along with half the other players, is cut from the football squad, as his coach doesn't believe he is mentally tough enough despite he being a skilled player. The two incidents combined make the situation even worse for Roy as football was his primary connection to his father. Into Roy's life enters Gideon Ferguson, the local newspaper seller, who asks Roy to be part of his newly formed football team, which will play in a six-man back field league. Gid ends up being that father figure that is missing in Roy's life. That guidance is especially important as Roy begins his first sexual relationship, with Skyla Sisco, a local barmaid. However, Roy and Gid's relationship begins to change when rumors abound that Gid is gay and is romantically interested in Roy. Roy has to wade through the rumors and his own feelings both for Gid and Skyla in figuring out what to do regarding his relationships with them."
3750,2004,The Terminal: Bonus Material,,,,,,,
3751,2001,Sting: All This Time,,8.6,Jim Gable,,,Documentary-Music,"Former frontman for The Police, Sting performs in Italy on this video. In addition to a look behind the scenes, the film contains performances of ""Don't Stand So Close to Me,"" ""Every Breath You Take,"" ""Fragile,"" and over a dozen more favorites from every phase of his lengthy career."
3752,1969,Frankenstein Must Be Destroyed,98,6.8,Terence Fisher,Bert Batt-Anthony Nelson Keys-Bert Batt,Hammer Films,Horror-Drama-Sci-Fi,"Baron Frankenstein is once again working with illegal medical experiments. Together with a young doctor, Karl and his fiancée Anna, they kidnap the mentally sick Dr. Brandt, to perform the first brain transplantation ever."
3753,2003,Red Riding Hood,92,4.7,Giacomo Cimini,Andrew Benker-Ovidio G. Assonitis,KOA Films Entertainment,Drama-Horror-Thriller,"This evocative chiller from director Giacomo Cimini follows the fortunes of a young 12yr-old girl named Jenny (Francesca). Abandoned in Rome by her careless mother, Jenny has to fend for herself, with only her friend George (Simone) to help her. But their plans soon turn evil, with Jenny and George unleashing some diabolical activities on the citizens of the Italian city, with much bloodletting ensuing."
3754,2001,The Navigators,96,7.0,Ken Loach,Rob Dawber,Alta Films-Parallax Pictures-Road Movies Filmproduktion-Tornasol Films-WDR / Arte,Comedy-Drama,"In South Yorkshire, a small group of railway maintenance men discover that because of privatization, their lives will never be the same. When the trusty British Rail sign is replaced by one reading East Midland Infrastructure, it is clear that there will be the inevitable winners and losers as downsizing and efficiency become the new buzzwords. A cheery camaraderie is soon replaced by uncertainty and turmoil when their depot manager fills them in on the details of the new arrangement. Privatization means that the customer now comes first, something that is instilled into the men in new training sessions. But there are inconsistencies and shortsightedness to the new ways. Men used to working together now find themselves belonging to different, competing companies. Some even have to tender for their old jobs. Others decide to take the redundancy packages offered by the firm. As always, corners are cut in the interest of lowering costs, leading to a series of misadventures."
3755,1994,John Denver: A Portrait,,,,,,,
3756,2002,About Schmidt,125,7.2,Alexander Payne,Louis Begley-Alexander Payne-Jim Taylor,New Line Cinema-Avery Pix,Comedy-Drama,"Warren Schmidt has led a safe, predictable life working in the insurance industry in Omaha, Nebr. for many years, yet now faces retirement. At the same time he is forced to take a hard look at his wife, his life and his relationship with his estranged daughter. An often hilarious series of events follow as Schmidt embarks on an unpredictable RV journey to attend his daughter's wedding in Denver."
3757,1945,I Know Where I'm Going!,91,7.6,Michael Powell-Emeric Pressburger,Michael Powell-Emeric Pressburger,The Archers,Drama-Romance,"Joan Webster is an ambitious and stubborn middle-class English woman determined to move forward since her childhood. She meets her father in a fancy restaurant to tell him that she will marry the wealthy middle-aged industrial Robert Bellinger in Kiloran island, in the Hebrides Islands, Scotland. She travels from Manchester to the island of Mull, where she stays trapped due to the windy weather. Whilst on the island, she meets Torquil McNeil and as the days go by they fall in love with each other."
3758,2000,Cecil B. Demented,87,6.2,John Waters,John Waters,Artic Productions LLC-Canal+-Ice Cap Production-Polar Entertainment Corporation,Comedy-Crime-Thriller,"In Baltimore, guerrilla filmmaker Cecil B. Demented leads a band of cinema revolutionaries who kidnap Honey Whitlock, a bitchy and aging movie star of big-budget froth. Cecil wants her in his movie, a screed against Hollywood they film during blitzkrieg attacks on a multiplex, a Maryland Film Commission press conference, and the set of a ""Forrest Gump"" sequel. He insists on celibacy; the cast and crew channel sexual energy into the production. With a family-values coalition, aggrieved Teamsters, and the police on their trail, Cecil needs help from porno, kung-fu, and drive-in audiences. What about Honey? Will she bolt or refuse to act? Or will she hit her marks and light up the screen?"
