id,year,title,Runtime,Rating,Directors,Writers,Production companies,Genres,Plot
1780,1998,Behind the Planet of the Apes,127,7.5,Kevin Burns-David Comtois,Brian Anthony-David Comtois-Kevin Burns,Van Ness Films-Foxstar Productions-20th Century Fox Home Entertainment-American Movie Classics (AMC),Documentary,"This documentary was shown as part of the American Movie Classics (AMC) cable TV channel's celebration of the 30th anniversary of the release of Planet of the Apes (1968). We learn how the original French novel was transformed into the first film; the problems that the producers encountered during production of the entire series (often involving shrinking budgets); how the stories related to current events (e.g., the Vietnam War and the civil rights movement); and how the series became a pervasive part of American popular culture. The film includes interviews with virtually all of the people involved in the production of the film series, including all the main performers. Personal movies taken on the shooting sets and early ape makeup test footage (with Edward G. Robinson and James Brolin!) are also featured."
1781,2004,Noi the Albino,,,,,,,
1782,2002,Derrida,84,6.5,Kirby Dick-Amy Ziering,,Jane Doe Films,Documentary,
1783,1982,The Best Little Whorehouse in Texas,114,5.9,Colin Higgins,Larry L. King-Peter Masterson-Larry L. King,Universal Pictures-RKO Pictures-Miller-Milkis-Boyett Productions,Comedy-Musical,"Founded in 1910 just outside of the city limits of Gilbert located in Lanville County, Texas, the Chicken Ranch has for generations been known as the best little whorehouse in Texas for its wholesome fun, strict moral code, and cleanliness, all perpetuated by its original owner, Miss Wulla Jean. Seven years ago, Miss Wulla Jean died, leaving the Chicken Ranch to her favorite working girl, Miss Mona Stangley, who wants to keep the same traditions of Miss Wulla Jean. The Chicken Ranch has always had the unofficial blessing of the local authorities, who see the ranch providing an important community service, one which most in local authority have used at one time or another in their lives. In fact, Miss Mona and Lanville County Sheriff Ed Earl Dodd have been in a relationship for years, Ed Earl, who is Miss Mona's protector, albeit one with a hot temper and good ol' boy attitude that doesn't exactly match the needs of his law upholding position. That blessing may change when television personality and consumer watchdog, Melvin P. Thorpe, one of the most powerful men in the state, starts an on-air exposé of the illegal activities at the Chicken Ranch, the exposé which includes Ed Earl's role in letting it happen. Ed Earl and Miss Mona's relationship goes through some difficult times on how to deal with this issue, especially with the upcoming annual party night with the players following the Thanksgiving Day football game between the University of Texas and Texas A&M, this party which is arguably the Chicken Ranch's busiest night of the year, and one filled with tradition for the ranch and the participating schools. Will the Chicken Ranch be able to remain open especially in light of a spineless Governor who sways to the direction of polls, and will Ed Earl and Miss Mona's relationship be able to withstand the pressure?"
1784,1936,Camille,109,7.5,George Cukor,Zoe Akins-Frances Marion-James Hilton,Metro-Goldwyn-Mayer (MGM),Drama-Romance,"An attractive woman going by the name Marguerite lives in Paris and is a courtesan, kept by the rich aristocrat Baron de Varville. When the handsome young Armand sees her for the first time, he immediately falls in love. Camille is not so easy as to fall for his charms immediately. She lives a comfortable life, after all. As she comes to have feelings for him, Armand's father intervenes asking her not to cast a shadow on his son's future prospects and she agrees. In her greatest time of need however, the loving Armand returns to her."
1785,2002,Kirk Franklin: The Rebirth of Kirk Franklin: Live,102,,,,,,Best-selling gospel icon Kirk Franklin returns to his native Texas for a night of salvation with The Rebirth Of Kirk Franklin Live. This uplifting live set is interspersed with interviews conducted with Franklin on his incredible musical career.
1786,1990,Side Out,100,5.5,Peter Israelson,David Thoreau,Aurora-Jay Weston Productions-Then Productions-TriStar Pictures,Comedy-Drama-Romance-Sport,"Midwestern law student comes to California for summer work. Instead, hangs out at the beach and chases waitresses. Meets up with a washed-up King of the Beach, and the rookie wins the biggest tournament of the year in only his second tournament."
1787,1996,Omega Doom / Blind Fury: Double Feature,,,,,,,
1788,2004,Earthsea,90,5.8,Robert Lieberman,Ursula K. Le Guin-Gavin Scott,The Sci-Fi Channel-Bender Brown Productions-Hallmark Entertainment,Fantasy-Drama-Adventure,"A reckless youth is destined to become the greatest sorcerer that the mystical land of Earthsea has ever known. When the young wizard Ged discovers that he possesses infinite magical powers, he seeks to master the ancient arts. As he journeys to manhood, he will combat dragons, fall in love, cross death's threshold, and ultimately wield the power to reunite a kingdom."
1789,1994,Cracker: Series 2,,,,,,,
1790,1966,Born Free,95,7.3,James Hill-Tom McGowan,Joy Adamson-Lester Cole,Open Road Films-Atlas-Highroad,Adventure-Drama-Family,"Married couple George Adamson and Joy Adamson have long lived in northern Kenya for George's work as the senior game warden of the region. One of George's primary responsibilities is to deal with dangerous animals that may be chronically threatening to humans, livestock and/or crops. It is in this vein that George and his staff end up killing a man eating lion and its lioness, resulting in their three young female cubs being orphaned. Although difficult to begin, George and Joy are able to wean and take care of the three cubs, who they adopt as pets. But soon, they know they have to provide a more suitable environment for the cubs, namely sending them to Rotterdam Zoo... that is except for the smallest, who they have named Elsa and to who Joy in particular has become attached as the emotional fighter among the three. As Elsa grows into lioness maturity, George and Joy provide her with greater freedom away from their property, which may get her into trouble as a largely tame animal. Ultimately, John Kendall, George's boss, directs them to send Elsa to a zoo like they did with her sisters, especially as with anyone in George's job he is soon being reassigned. Joy cannot bear the thought of Elsa being locked up for the rest of her life, believing that they can reintegrate her back into the wild instead, something that had never been done with a tame lion. John gives them three months to accomplish this task, which most specifically involves getting Elsa to be able to kill for food, other creatures which up to this point she has seen only as fellow playthings, and to be accepted by other lions, most specifically mate with and provide food for a male partner while standing up successfully to female competitors."
1791,1999,Trailer: The Movie,,4.6,Ian McCrudden,Ian McCrudden-Will Pope,POW! Productions LLC,,
1792,1998,Psycho,105,4.6,Gus Van Sant,Robert Bloch-Joseph Stefano,Universal Pictures-Imagine Entertainment,Horror-Mystery-Thriller,"Marion Crane steals a lot of cash from a man whom her boss is in business with. On the way to see her boyfriend, she stops off by an old motel, run by the odd Norman Bates. She is murdered in the shower. Her sister, boyfriend, and a private investigator try to find out where she is, while we learn more about Norman Bates."
1793,1992,Sailor Moon: Vol. 10: The Trouble With Rini,,,,,,,
1794,1999,The Rage: Carrie 2,104,4.7,Katt Shea-Robert Mandel,Stephen King-Rafael Moreu,United Artists-Red Bank Films,Horror-Sci-Fi-Thriller,"After the suicide of her only friend, Rachel Lang has never felt more on the outside. The one person who reached out to her, Jessie Ryan, also happens to be part of the popular crowd that lives to torment outsiders like her. However, Rachel has something else that separates her from the rest, secret amazing powers to move things with her mind. Sue Snell, the only survivor of Carrie White's rampage 23 years ago, may hold the key to helping Rachel come to terms with her awesome, but unwanted powers. But as Rachel slowly learns to trust, a terrible trap is being laid for her, and making her angry could prove to be deadly."
1795,1978,MASH: Season 7,,,,,,,
1796,2003,La Petite Lili,104,6.3,Claude Miller,Julien Boivent-Anton Chekhov-Claude Miller,Les Films de la Boissière-Cinémaginaire Inc.-Les Films Alain Sarde-France 3 Cinéma-Canal+-CinéCinéma-Natexis Banques Populaires Images 3-Téléfilm Canada-Société de Développement des Entreprises Culturelles (SODEC),Drama-Romance,"A group of cinematic spend a holiday in the French countryside. The film provides insight in their relationships, including that between a young man and a local girl, Lili. She uses the opportunity to work her way into the cinematic world, and for which she swaps her young friend for his mother's lover. This settled filmmaker takes Lili on a trip to Paris. A few years later the young man has become a filmmaker himself. His first film is inspired by the mentioned holiday. Lili, by now an actress, learns about it and works herself in a refined way into its cast. Ending up as the star of this production. No more than that, for the young filmmaker remains faithful to his wife and young daughter."
1797,1958,The Horse's Mouth,97,7.6,Ronald Neame,Joyce Cary-Alec Guinness,Knightsbridge Films,Comedy,"Gulley Jimson is broke, difficult, conniving, uncouth, and a welcher, but an artist. The visions in his head may not really satisfy him when realized, but the quest continues, for the perfect wall. The Beeders leave for six weeks of vacation, and return to find a seven thousand pound committment, and the wall of their living room a national treasure, even though living with a wall mural of feet is not their cup of tea. Then, in a bombed out church scheduled for demolition, THE wall that can become his vision."
